rendering_npi,provider_last_or_org_name,provider_first_name,provider_middle_initial,provider_credentials,provider_entity_type,provider_city,provider_state,provider_zip5,provider_ruca,provider_ruca_description,provider_country,provider_type,medicare_participating,hcpcs_code,hcpcs_description,hcpcs_drug_indicator,place_of_service,total_beneficiaries,total_services,total_beneficiary_day_services,average_submitted_charge,average_medicare_allowed,average_medicare_payment,average_medicare_standardized,year,extract_state,extract_hcpcs_code,provider_name,code_family,place_of_service_label,estimated_submitted_charge,estimated_allowed_amount,estimated_medicare_payment,estimated_standardized_payment,services_per_beneficiary,beneficiary_days_per_beneficiary,payment_per_beneficiary,charge_to_allowed_ratio,payment_to_allowed_ratio,payment_percentile,services_per_bene_percentile,charge_ratio_percentile,payment_per_bene_percentile,beneficiary_day_percentile,provider_code_services,provider_code_payment,prior_provider_code_services,prior_provider_code_payment,service_growth_rate,payment_growth_rate,high_payment_volume_flag,high_service_intensity_flag,high_charge_ratio_flag,high_payment_per_bene_flag,high_beneficiary_day_flag,rapid_growth_flag,audit_priority_score,audit_priority_decile
1336670454,Krause,Therese,,,I,Belleville,IL,62220,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Nurse Practitioner,Y,99232,"Subsequent hospital care with moderate levelof medical decision making, if using time, at least 35 minutes",N,F,246,1131.0,1131,431.64190981,65.961962865,52.56265252,51.772838196,2024,IL,99232,"Krause, Therese",Subsequent hospital care,Facility,488186.99999511003,74602.980000315,59448.36000012,58555.079999676,4.597560975609756,4.597560975609756,241.66000000048783,6.54380026096878,0.7968630743687315,0.9772040302267002,0.9555415617128463,0.9886649874055415,0.9297229219143577,0.9571788413098237,1131.0,59448.36000012,967.0,53243.020000000004,0.16959669079627715,0.11654748359728652,1,1,1,1,1,0,91.88853904282115,10
1235239906,Mink,Scott,A,M.D.,I,Springfield,IL,62702,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Hematology-Oncology,Y,99214,"Established patient office or other outpatient visit with moderate level of decision making, if using time, 30 minutes or more",N,O,310,890.0,890,584.26067416,123.37695506,92.725449438,94.594280899,2024,IL,99214,"Mink, Scott",Established outpatient E/M,Office,519992.0000024,109805.4900034,82525.64999982,84188.91000011,2.870967741935484,2.870967741935484,266.21177419296777,4.73557378584895,0.7515621486436124,0.9786231670690771,0.9445262352040515,0.9812142983334314,0.9549496496083858,0.9445851245509688,890.0,82525.64999982,1091.0,99680.919999526,-0.1842346471127406,-0.17210184255710695,1,1,1,1,1,0,91.84441434544492,10
1922647841,Hash,Sherry,D,NP,I,Carmel,IN,46032,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Nurse Practitioner,Y,99214,"Established patient office or other outpatient visit with moderate level of decision making, if using time, 30 minutes or more",N,O,149,517.0,517,676.81818182,98.790135397,78.244332689,85.427369439,2024,IN,99214,"Hash, Sherry",Established outpatient E/M,Office,349915.00000094,51074.500000249,40452.320000213,44165.949999963,3.469798657718121,3.469798657718121,271.4920805383423,6.851070495046139,0.7920257662828963,0.9120240480961924,0.9773547094188377,0.9988977955911824,0.9795591182364729,0.9773547094188377,517.0,40452.320000213,,,,,1,1,1,1,1,0,91.79809619238478,10
1497998520,Vasudevamurthy,Ashwin,K,M.D.,I,Indianapolis,IN,46260,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Medical Oncology,Y,99214,"Established patient office or other outpatient visit with moderate level of decision making, if using time, 30 minutes or more",N,O,221,630.0,630,390.0,118.71947619,88.76131746,94.564857143,2024,IN,99214,"Vasudevamurthy, Ashwin",Established outpatient E/M,Office,245700.0,74793.2699997,55919.6299998,59575.86000009,2.8506787330316743,2.8506787330316743,253.02999999909503,3.2850549254095394,0.747655905404648,0.9608216432865732,0.9554108216432866,0.9662324649298597,0.9745490981963928,0.9554108216432866,691.0,60037.459999796,690.0,59949.58000004599,0.0014492753623188406,0.0014658985058768152,1,1,1,1,1,0,91.79458917835672,10
1801886205,Kumar,Supriya,S,MD,I,Marion,IN,46952,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US,Physical Medicine and Rehabilitation,Y,99232,"Subsequent hospital care with moderate levelof medical decision making, if using time, at least 35 minutes",N,F,354,1760.0,1760,230.25454545,77.546147727,61.703017045,60.784738636,2024,IN,99232,"Kumar, Supriya",Subsequent hospital care,Facility,405247.999992,136481.21999952002,108597.3099992,106981.13999936,4.971751412429379,4.971751412429379,306.7720621446328,2.9692583345417427,0.7956941621681132,0.990763854218672,0.9710434348477284,0.8769345981028457,0.9787818272591113,0.9730404393409885,1760.0,108597.3099992,509.0,29519.830000151,2.4577603143418467,2.678791849365139,1,1,0,1,1,1,91.75611582626061,10
1083132963,Sloan,Sarah,I,,I,Springfield,IL,62702,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Nurse Practitioner,Y,99214,"Established patient office or other outpatient visit with moderate level of decision making, if using time, 30 minutes or more",N,F,101,341.0,341,511.51906158,78.87856305,58.400557185,59.992111437,2024,IL,99214,"Sloan, Sarah",Established outpatient E/M,Facility,174427.99999878,26897.59000005,19914.590000084998,20457.310000016998,3.376237623762376,3.376237623762376,197.17415841668316,6.484893256178556,0.7403856628065184,0.9158624849215923,0.9870325693606755,0.979794933655006,0.9680337756332931,0.9870325693606755,341.0,19914.590000084998,350.0,21563.5,-0.025714285714285714,-0.07646764207642553,1,1,1,1,1,0,91.72496984318457,10
1336142728,Allaw,Mohammed,A,M.D.,I,Newburgh,IN,47630,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Internal Medicine,Y,99232,"Subsequent hospital care with moderate levelof medical decision making, if using time, at least 35 minutes",N,F,192,1140.0,1140,211.0,72.249035088,57.491929825,60.874894737,2024,IN,99232,"Allaw, Mohammed",Subsequent hospital care,Facility,240540.0,82363.90000032,65540.8000005,69397.38000018,5.9375,5.9375,341.3583333359375,2.9204542281152963,0.7957466802840244,0.9782825761357963,0.9832750873689465,0.864952571143285,0.9857713429855217,0.9840239640539191,1140.0,65540.8000005,477.0,28029.749999831998,1.389937106918239,1.338258457563583,1,1,0,1,1,1,91.72366450324513,10
1083145262,Brownlee,Maurice,,APRN,I,Chicago,IL,60657,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Nurse Practitioner,Y,99214,"Established patient office or other outpatient visit with moderate level of decision making, if using time, 30 minutes or more",N,O,107,613.0,613,349.91843393,111.92313214,85.171353997,81.468384992,2024,IL,99214,"Brownlee, Maurice",Established outpatient E/M,Office,214499.99999908998,68608.88000182,52210.040000160996,49940.120000096,5.728971962616822,5.728971962616822,487.94429906692517,3.126417454903795,0.7609807943049939,0.932336140392203,0.9944644013897885,0.9098404098698546,0.9934043931452801,0.9944644013897885,613.0,52210.040000160996,467.0,41148.26000019399,0.31263383297644537,0.26882740606564776,1,1,1,1,1,0,91.69100759672575,10
1750492328,Sood,Romil,K,PT,I,Skokie,IL,60077,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Physical Therapist in Private Practice,Y,97110,"Therapy procedure using exercise to develop strength, endurance, range of motion, and flexibility, each 15 minutes",N,O,24,1387.0,643,159.6553713,22.584693583,17.641391492,17.183251622,2024,IL,97110,"Sood, Romil",Therapeutic procedure,Office,221441.9999931,31324.969999621,24468.609999404,23833.169999714,57.791666666666664,26.791666666666668,1019.5254166418334,7.06918474289933,0.781121578079725,0.8869544478893394,0.9904602909611256,0.9952301454805629,0.9904602909611256,0.9918912473169569,1387.0,24468.609999404,981.0,17813.989999953,0.4138634046890928,0.37356145363663956,0,1,1,1,1,0,91.6873360362509,10
1841273513,Springer,Elizabeth,A,MD,I,Whiting,IN,46394,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,99213,"Established patient office or other outpatient visit with low level od decision making, if using time, 20 minutes or more",N,O,179,421.0,421,270.26779097,89.262660333,62.707292162,62.944228029,2024,IN,99213,"Springer, Elizabeth",Established outpatient E/M,Office,113782.73999837002,37579.580000193,26399.770000202,26499.520000209002,2.35195530726257,2.35195530726257,147.48474860448044,3.027781044859619,0.7025030615048496,0.9489591673338671,0.967173738991193,0.9505604483586869,0.9790832666132906,0.967173738991193,421.0,26399.770000202,298.0,19289.219999851997,0.412751677852349,0.36862817679535825,1,1,1,1,1,0,91.68384707766212,10
1700110822,Kara,Firas,M,M.D.,I,Fort Wayne,IN,46804,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Internal Medicine,Y,99213,"Established patient office or other outpatient visit with low level od decision making, if using time, 20 minutes or more",N,O,53,267.0,267,255.54,83.68494382,62.054681648,66.644981273,2024,IN,99213,"Kara, Firas",Established outpatient E/M,Office,68229.18,22343.87999994,16568.600000016,17794.209999890998,5.037735849056604,5.037735849056604,312.6150943399245,3.053595883981798,0.7415274339130219,0.8956164931945556,0.997497998398719,0.9562650120096077,0.9981985588470776,0.997497998398719,267.0,16568.600000016,221.0,12034.809999966,0.2081447963800905,0.3767230226370675,0,1,1,1,1,0,91.63230584467573,10
1811153034,Seba,Amber,,M.D.,I,Libertyville,IL,60048,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Internal Medicine,Y,99215,"Established patient office or other outpatient visit with high level of medical decision making, if using time, 40 minutes or more",N,O,115,507.0,507,394.0,144.89325444,112.06157791,108.73136095,2024,IL,99215,"Seba, Amber",Established outpatient E/M,Office,199758.0,73460.88000107999,56815.22000037,55126.80000165,4.408695652173913,4.408695652173913,494.0453913075652,2.7192432216584286,0.7734078328429325,0.981225842076201,0.9939260077305356,0.8284557334805817,0.988772317320081,0.9939260077305356,538.0,59885.680000363995,141.0,15885.59000067,2.8156028368794326,2.7698115082812933,1,1,0,1,1,1,91.60684704583102,10
1255019394,Shu,Hsiaojung,,NP,I,Avon,IN,46123,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Nurse Practitioner,Y,99214,"Established patient office or other outpatient visit with moderate level of decision making, if using time, 30 minutes or more",N,O,139,504.0,504,631.07142857,100.08009921,74.62765873,80.476190476,2024,IN,99214,"Shu, Hsiaojung",Established outpatient E/M,Office,318059.99999928,50440.37000184,37612.33999992,40559.999999904,3.6258992805755397,3.6258992805755397,270.59237410014384,6.305663499052001,0.7456793040683077,0.9008016032064128,0.9807615230460922,0.9980961923847695,0.9793587174348697,0.9807615230460922,504.0,37612.33999992,,,,,1,1,1,1,1,0,91.60470941883767,10
1730604901,Gonzalez,Dawn,,FNP,I,Hinsdale,IL,60521,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Nurse Practitioner,Y,99213,"Established patient office or other outpatient visit with low level od decision making, if using time, 20 minutes or more",N,O,351,912.0,912,241.93,78.228311404,57.229429825,55.806842105,2024,IL,99213,"Gonzalez, Dawn",Established outpatient E/M,Office,220640.16,71344.220000448,52193.240000399994,50895.83999976,2.5982905982905984,2.5982905982905984,148.69868945982904,3.0926143701425923,0.7315692848008186,0.9821633329086508,0.9655370110842145,0.9148299146388075,0.9540705822397758,0.9655370110842145,912.0,52193.240000399994,718.0,43205.990000284,0.27019498607242337,0.2080093524082406,1,1,1,1,1,0,91.55370110842145,10
1992286868,Gloude,Christopher,M,FNP,I,Orland Park,IL,60487,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Nurse Practitioner,Y,99232,"Subsequent hospital care with moderate levelof medical decision making, if using time, at least 35 minutes",N,F,126,1814.0,1814,222.9,67.242442117,53.584570011,51.819266814,2024,IL,99232,"Gloude, Christopher",Subsequent hospital care,Facility,404340.60000000003,121977.79000023799,97202.40999995399,94000.15000059601,14.396825396825397,14.396825396825397,771.4476984123332,3.3148706825989476,0.7968861380400837,0.9914357682619648,0.9983627204030227,0.7889168765743073,0.9976070528967255,0.9984886649874055,1814.0,97202.40999995399,906.0,49933.679999916,1.0022075055187638,0.9466302103133097,1,1,0,1,1,1,91.53589420654912,10
1669861449,Breen,Michael,J,"MD, PHD",I,Libertyville,IL,60048,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Hematology-Oncology,Y,99215,"Established patient office or other outpatient visit with high level of medical decision making, if using time, 40 minutes or more",N,O,192,633.0,633,394.0,142.6528752,108.38483412,107.3535387,2024,IL,99215,"Breen, Michael",Established outpatient E/M,Office,249402.0,90299.2700016,68607.59999796,67954.7899971,3.296875,3.296875,357.331249989375,2.7619492383003856,0.7597802285305777,0.9889563776918829,0.9828823854224186,0.849438615866004,0.9714706423706976,0.9828823854224186,633.0,68607.59999796,246.0,26075.720000340003,1.5731707317073171,1.6310912986128636,1,1,0,1,1,1,91.52401987852015,10
1780677211,Havey,Robert,J,MD,I,Chicago,IL,60611,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Internal Medicine,Y,93000,Routine electrocardiogram (ecg) using at least 12 leads with interpretation and report,N,O,552,794.0,792,140.0,15.382355164,10.375743073,9.3629974811,2024,IL,93000,"Havey, Robert",Electrocardiogram,Office,111160.0,12213.590000216,8238.339999962,7434.219999993401,1.4384057971014492,1.434782608695652,14.924528985438405,9.101337116935651,0.674522396757735,0.9784710017574693,0.9666080843585237,0.9086115992970123,0.9582601054481547,0.9679261862917399,794.0,8238.339999962,763.0,7924.719999672,0.04062909567496723,0.0395748998454179,1,1,1,1,1,0,91.47627416520211,10
1568673952,Ibrahim,Sulfikar,,M.D.,I,Richmond,IN,47374,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US,Hematology-Oncology,Y,99214,"Established patient office or other outpatient visit with moderate level of decision making, if using time, 30 minutes or more",N,F,250,691.0,691,362.0,91.784008683,69.403270622,71.191085384,2024,IN,99214,"Ibrahim, Sulfikar",Established outpatient E/M,Facility,250142.0,63422.749999953,47957.659999801996,49193.040000344,2.764,2.764,191.830639999208,3.944042161530135,0.7561586339261154,0.9881831610044313,0.9342688330871491,0.9645494830132939,0.9512555391432792,0.9342688330871491,691.0,47957.659999801996,583.0,40964.829999962,0.18524871355060035,0.1707032593531203,1,1,1,1,1,0,91.46971935007386,10
1639375496,Rakic,Andrei,M,MD,I,Des Plaines,IL,60616,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Anesthesiology,Y,99213,"Established patient office or other outpatient visit with low level od decision making, if using time, 20 minutes or more",N,O,55,273.0,273,425.0,93.891208791,68.55047619,65.11970696,2024,IL,99213,"Rakic, Andrei",Established outpatient E/M,Office,116025.0,25632.299999943,18714.27999987,17777.68000008,4.963636363636364,4.963636363636364,340.2596363612727,4.526515373191559,0.7301053748556164,0.8822779971970952,0.9952860236972862,0.9724168683908778,0.9964326665817301,0.9952860236972862,273.0,18714.27999987,228.0,16243.619999903998,0.19736842105263158,0.15210033231389328,0,1,1,1,1,0,91.4482736654351,10
1548442007,James,Edward,S,"M.D.,",I,Park Ridge,IL,60068,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Internal Medicine,Y,99215,"Established patient office or other outpatient visit with high level of medical decision making, if using time, 40 minutes or more",N,O,110,466.0,466,394.0,145.57401288,113.87373391,110.24148069,2024,IL,99215,"James, Edward",Established outpatient E/M,Office,183604.0,67837.49000208,53065.16000206,51372.53000154,4.236363636363636,4.236363636363636,482.41054547327275,2.7065270250177362,0.7822394372261259,0.9779127553837659,0.992821645499724,0.8260629486471562,0.9871157739738634,0.992821645499724,466.0,53065.16000206,137.0,15002.82000048,2.4014598540145986,2.5370123750309763,1,1,0,1,1,1,91.43014908890116,10
1619222544,Nawaz,Muhammad Sarfraz,,MD,I,Indianapolis,IN,46260,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Internal Medicine,Y,99214,"Established patient office or other outpatient visit with moderate level of decision making, if using time, 30 minutes or more",N,O,358,894.0,894,390.0,118.04334452,87.185615213,93.653154362,2024,IN,99214,"Nawaz, Muhammad Sarfraz",Established outpatient E/M,Office,348660.0,105530.75000088,77943.94000042201,83725.919999628,2.4972067039106145,2.4972067039106145,217.7205027944749,3.303871146533997,0.7385898422949903,0.9837675350701403,0.9321643286573146,0.9671342685370742,0.9567134268537074,0.9321643286573146,1058.0,89322.05000039001,1279.0,108841.71999998,-0.17279124315871774,-0.1793399626502924,1,1,1,1,1,0,91.41683366733467,10
1487270401,Facer,Braxton,,DPM,I,Evansville,IN,47714,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Podiatry,Y,99213,"Established patient office or other outpatient visit with low level od decision making, if using time, 20 minutes or more",N,O,212,512.0,512,217.43359375,83.623144531,65.297832031,69.971171875,2024,IN,99213,"Facer, Braxton",Established outpatient E/M,Office,111326.0,42815.049999872,33432.489999872,35825.24,2.4150943396226414,2.4150943396226414,157.70042452769812,2.600160457603876,0.7808583663915364,0.9676741393114492,0.9701761409127302,0.8901120896717374,0.984187349879904,0.9702762209767815,512.0,33432.489999872,152.0,10150.56,2.3684210526315788,2.2936596601440713,1,1,0,1,1,1,91.41263010408326,10
1467066001,Maloney,Cora,E,,I,Indianapolis,IN,46260,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Nurse Practitioner,Y,99213,"Established patient office or other outpatient visit with low level od decision making, if using time, 20 minutes or more",N,O,100,182.0,182,479.21978022,71.196483516,55.931428571,59.830879121,2024,IN,99213,"Maloney, Cora",Established outpatient E/M,Office,87218.00000004,12957.759999912,10179.519999922,10889.220000022,1.82,1.82,101.79519999922,6.730947324277678,0.7855925715548931,0.7971377101681345,0.9230384307445957,0.9985988791032826,0.9188350680544436,0.9230384307445957,182.0,10179.519999922,55.0,3053.6400000149997,2.309090909090909,2.333569117470297,0,1,1,1,1,1,91.38110488390713,10
1053585463,Jain,Shikha,,MD,I,Chicago,IL,60612,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Hematology-Oncology,Y,99215,"Established patient office or other outpatient visit with high level of medical decision making, if using time, 40 minutes or more",N,F,46,167.0,167,815.97005988,149.42646707,114.80670659,107.57437126,2024,IL,99215,"Jain, Shikha",Established outpatient E/M,Facility,136266.99999996,24954.22000069,19172.72000053,17964.920000420003,3.630434782608696,3.630434782608696,416.79826088108695,5.460679596324475,0.7683157397826845,0.9111922141119222,0.982360097323601,0.9555961070559611,0.9854014598540146,0.982360097323601,167.0,19172.72000053,121.0,12963.91999991,0.38016528925619836,0.47892921282012724,1,1,1,1,1,0,91.36557177615572,10
1255343521,Kleinman,Marlon,B,M.D.,I,Morton Grove,IL,60053,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Hematology-Oncology,Y,99215,"Established patient office or other outpatient visit with high level of medical decision making, if using time, 40 minutes or more",N,O,101,255.0,255,577.0,186.9272549,148.93505882,141.16011765,2024,IL,99215,"Kleinman, Marlon",Established outpatient E/M,Office,147135.0,47666.4499995,37978.439999099995,35995.83000075,2.5247524752475248,2.5247524752475248,376.02415840693067,3.086762282518278,0.7967541111095618,0.9560095711393337,0.9663169519602429,0.9175409534327259,0.9753359101785386,0.9663169519602429,255.0,37978.439999099995,940.0,131685.970003,-0.7287234042553191,-0.7115984337721415,1,1,1,1,1,0,91.2829007914596,10
1568605806,Moten,Hadi,,M.D.,I,Elgin,IL,60120,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Pain Management,Y,99214,"Established patient office or other outpatient visit with moderate level of decision making, if using time, 30 minutes or more",N,O,112,269.0,269,792.0202974,128.65583643,99.74739777,98.360148699,2024,IL,99214,"Moten, Hadi",Established outpatient E/M,Office,213053.4600006,34608.41999967,26832.050000130002,26458.880000031,2.4017857142857144,2.4017857142857144,239.57187500116075,6.1561163440177715,0.7753041023076422,0.7973028679111949,0.9092515164006831,0.9982333195924857,0.9377539603085802,0.9092515164006831,269.0,26832.050000130002,164.0,16971.32999964,0.6402439024390244,0.5810222298841148,0,1,1,1,1,1,91.24992638831634,10
1386694230,Bhagwat,Ravi,S,M.D.,I,Munster,IN,46321,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Cardiology,Y,99214,"Established patient office or other outpatient visit with moderate level of decision making, if using time, 30 minutes or more",N,O,478,1185.0,1185,362.16,118.43578903,85.198860759,91.422632911,2024,IN,99214,"Bhagwat, Ravi",Established outpatient E/M,Office,429159.60000000003,140346.41000055,100960.64999941499,108335.81999953499,2.4790794979079496,2.4790794979079496,211.21474895275102,3.0578594778328725,0.7193675278122137,0.992184368737475,0.9297595190380762,0.9512024048096193,0.950501002004008,0.9297595190380762,1227.0,103816.919999397,1131.0,96648.410000103,0.08488063660477453,0.07417100808266121,1,1,1,1,1,0,91.22294589178357,10
1932335627,Panjwani,Poornima,A,PA-C,I,Bolingbrook,IL,60440,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Physician Assistant,Y,99214,"Established patient office or other outpatient visit with moderate level of decision making, if using time, 30 minutes or more",N,O,84,466.0,466,646.26218884,106.16944206,77.308669528,79.389463519,2024,IL,99214,"Panjwani, Poornima",Established outpatient E/M,Office,301158.17999944004,49474.959999959996,36025.840000047996,36995.489999854,5.5476190476190474,5.5476190476190474,428.879047619619,6.087082839474423,0.7281630950298318,0.8630822684176432,0.9936399505329486,0.9979977622048172,0.9893999175549143,0.9936399505329486,466.0,36025.840000047996,472.0,34897.04000016,-0.012711864406779662,0.03234658297330723,0,1,1,1,1,0,91.19722042282551,10
1457732166,Williamson,Joseph,,D.O.,I,Richmond,IN,47374,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US,Pain Management,Y,99214,"Established patient office or other outpatient visit with moderate level of decision making, if using time, 30 minutes or more",N,O,221,616.0,616,362.0,117.88170455,85.282792208,91.952467532,2024,IN,99214,"Williamson, Joseph",Established outpatient E/M,Office,222992.0,72615.1300028,52534.200000128,56642.719999712,2.7873303167420813,2.7873303167420813,237.71131221777378,3.0708751742426346,0.7234607993967967,0.9519038076152304,0.9514028056112225,0.9535070140280562,0.9692384769539079,0.9515030060120241,616.0,52534.200000128,556.0,49230.749999727996,0.1079136690647482,0.06710135434496244,1,1,1,1,1,0,91.18186372745491,10
1376524470,Sipes Saathoff,Mary,L,DPM,I,Springfield,IL,62702,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Podiatry,Y,99213,"Established patient office or other outpatient visit with low level od decision making, if using time, 20 minutes or more",N,O,347,733.0,733,413.06548431,87.631336971,62.686930423,63.874324693,2024,IL,99213,"Sipes Saathoff, Mary",Established outpatient E/M,Office,302776.99999922997,64233.769999742995,45949.520000059,46819.879999969,2.112391930835735,2.112391930835735,132.41936599440632,4.713673197142896,0.7153483284609147,0.9755382851318639,0.9350235698815136,0.9810166900242069,0.9350235698815136,0.9350235698815136,788.0,48611.440000083996,724.0,45448.029999676,0.08839779005524862,0.06960499718976923,1,1,1,1,1,0,91.17976812332782,10
1467742577,Landphair,William,R,D.O.,I,Chicago,IL,60612,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Anesthesiology,Y,99214,"Established patient office or other outpatient visit with moderate level of decision making, if using time, 30 minutes or more",N,O,139,363.0,363,491.0,95.733608815,75.791487603,75.249118457,2024,IL,99214,"Landphair, William",Established outpatient E/M,Office,178233.0,34751.299999844996,27512.309999889,27315.429999891,2.6115107913669067,2.6115107913669067,197.9302877689856,5.128815324917197,0.7916915338422365,0.8037806960720806,0.928626111536423,0.9871621223720629,0.893528060773806,0.9286850008833402,363.0,27512.309999889,65.0,5132.6500000099995,4.584615384615384,4.360254449423865,0,1,1,0,1,1,91.16424238855191,10
1821522871,Kennedy,Kathleen,,,I,Maywood,IL,60153,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Hematology-Oncology,Y,99215,"Established patient office or other outpatient visit with high level of medical decision making, if using time, 40 minutes or more",N,F,51,252.0,252,616.0,149.05579365,114.7606746,107.86809524,2024,IL,99215,"Kennedy, Kathleen",Established outpatient E/M,Facility,155232.0,37562.059999799996,28919.6899992,27182.76000048,4.9411764705882355,4.9411764705882355,567.0527450823529,4.132680688993802,0.7699175710638336,0.962287104622871,0.9963503649635036,0.8156934306569343,0.9981751824817519,0.9963503649635036,252.0,28919.6899992,38.0,4527.7,5.631578947368421,5.387280517525454,1,1,0,1,1,1,91.15571776155718,10
1164988960,Hinchley,Jennifer,,"MSN, APRN, FNP-C",I,Bolingbrook,IL,60440,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Nurse Practitioner,Y,99213,"Established patient office or other outpatient visit with low level od decision making, if using time, 20 minutes or more",N,O,205,496.0,496,462.2303629,77.203830645,55.335282258,54.956814516,2024,IL,99213,"Hinchley, Jennifer",Established outpatient E/M,Office,229266.2599984,38293.09999992,27446.299999968,27258.579999936002,2.419512195121951,2.419512195121951,133.88439024374634,5.9871428533829585,0.7167427029941514,0.9354057841763282,0.957255701363231,0.9980252261434578,0.9371894508854631,0.9573194037457001,496.0,27446.299999968,342.0,20431.870000164,0.4502923976608187,0.34330827279870607,1,1,1,1,1,0,91.13167282456364,10
1578189841,Goss,Kristin,E,NP,I,Indianapolis,IN,46260,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Nurse Practitioner,Y,99214,"Established patient office or other outpatient visit with moderate level of decision making, if using time, 30 minutes or more",N,O,183,570.0,570,569.87719298,98.192824561,70.005508772,77.713719298,2024,IN,99214,"Goss, Kristin",Established outpatient E/M,Office,324829.9999986,55969.909999769996,39903.14000004,44296.81999986,3.1147540983606556,3.1147540983606556,218.04994535540985,5.8036541420190755,0.712939148914193,0.910120240480962,0.9675851703406814,0.9968937875751503,0.9571142284569139,0.9675851703406814,570.0,39903.14000004,905.0,63549.699999615,-0.3701657458563536,-0.37209554096586217,1,1,1,1,1,0,91.09068136272543,10
1396720694,Mccreary,Dennis,E,,I,Zion,IL,60099,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Family Practice,Y,99214,"Established patient office or other outpatient visit with moderate level of decision making, if using time, 30 minutes or more",N,O,355,994.0,994,515.0,129.33251509,85.389255533,83.850452716,2024,IL,99214,"Mccreary, Dennis",Established outpatient E/M,Office,511910.0,128556.51999945998,84876.91999980199,83347.349999704,2.8,2.8,239.08991549239997,3.981983955400709,0.6602303796039168,0.9803309581296743,0.9412578764501501,0.9514751781402744,0.9373417348801601,0.9413167657970674,994.0,84876.91999980199,1001.0,86935.889999959,-0.006993006993006993,-0.023683774332533863,1,1,1,1,1,0,91.07885283552206,10
1619227642,Dippel,Amy,M,NP,I,Franklin,IN,46131,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Nurse Practitioner,Y,99214,"Established patient office or other outpatient visit with moderate level of decision making, if using time, 30 minutes or more",N,F,73,288.0,288,321.0,76.512083333,59.781458333,62.679930556,2024,IN,99214,"Dippel, Amy",Established outpatient E/M,Facility,92448.0,22035.479999904,17217.059999904002,18051.820000128002,3.9452054794520546,3.9452054794520546,235.85013698498634,4.195415756788722,0.7813335584239148,0.8899556868537666,0.983751846381093,0.9771048744460856,0.9771048744460856,0.983751846381093,288.0,17217.059999904002,366.0,22078.209999971998,-0.21311475409836064,-0.22017862861500823,0,1,1,1,1,0,91.07459379615952,10
